"","date","country","activity","year","flu_activity_mean"
"15522","2013-03-31","Bulgaria",348,"2013",345.288461538462
"15523","2013-03-31","Canada",1754,"2013",2004.44230769231
"15524","2013-03-31","Chile",8,"2013",22.6923076923077
"15525","2013-03-31","France",32,"2013",146.269230769231
"15526","2013-03-31","Germany",916,"2013",787.076923076923
"15527","2013-03-31","Hungary",90,"2013",81.2307692307692
"15528","2013-03-31","Japan",205,"2013",473.596153846154
"15529","2013-03-31","Mexico",1067,"2013",1224.32692307692
"15530","2013-03-31","Netherlands",47,"2013",52.3269230769231
"15531","2013-03-31","New.Zealand",21,"2013",43.4615384615385
"15532","2013-03-31","Norway",65,"2013",89.5
"15533","2013-03-31","Paraguay",203,"2013",226.057692307692
"15534","2013-03-31","Peru",136,"2013",130.326923076923
"15535","2013-03-31","Poland",64,"2013",51.9615384615385
"15536","2013-03-31","Romania",765,"2013",651.903846153846
"15537","2013-03-31","Russia",733,"2013",637.192307692308
"15538","2013-03-31","South.Africa",2173,"2013",2705.21153846154
"15539","2013-03-31","Spain",32,"2013",53.25
"15540","2013-03-31","Sweden",13,"2013",10.6923076923077
"15541","2013-03-31","Switzerland",84,"2013",122.673076923077
"15542","2013-03-31","Ukraine",507,"2013",422.211538461538
"15543","2013-03-31","United.States",2482,"2013",2503.76923076923
"15544","2013-03-31","Uruguay",88,"2013",96.25
"15545","2013-04-07","Argentina",103,"2013",125.557692307692
"15546","2013-04-07","Australia",286,"2013",366.75
"15547","2013-04-07","Austria",916,"2013",965.942307692308
"15548","2013-04-07","Belgium",78,"2013",185.038461538462
"15549","2013-04-07","Bolivia",242,"2013",175.557692307692
"15550","2013-04-07","Brazil",195,"2013",166.846153846154
"15551","2013-04-07","Bulgaria",334,"2013",345.288461538462
"15552","2013-04-07","Canada",1603,"2013",2004.44230769231
"15553","2013-04-07","Chile",13,"2013",22.6923076923077
"15554","2013-04-07","France",24,"2013",146.269230769231
"15555","2013-04-07","Germany",800,"2013",787.076923076923
"15556","2013-04-07","Hungary",62,"2013",81.2307692307692
"15557","2013-04-07","Japan",144,"2013",473.596153846154
"15558","2013-04-07","Mexico",1054,"2013",1224.32692307692
"15559","2013-04-07","Netherlands",43,"2013",52.3269230769231
"15560","2013-04-07","New.Zealand",27,"2013",43.4615384615385
"15561","2013-04-07","Norway",50,"2013",89.5
"15562","2013-04-07","Paraguay",219,"2013",226.057692307692
"15563","2013-04-07","Peru",148,"2013",130.326923076923
"15564","2013-04-07","Poland",51,"2013",51.9615384615385
"15565","2013-04-07","Romania",719,"2013",651.903846153846
"15566","2013-04-07","Russia",644,"2013",637.192307692308
"15567","2013-04-07","South.Africa",2418,"2013",2705.21153846154
"15568","2013-04-07","Spain",27,"2013",53.25
"15569","2013-04-07","Sweden",10,"2013",10.6923076923077
"15570","2013-04-07","Switzerland",54,"2013",122.673076923077
"15571","2013-04-07","Ukraine",462,"2013",422.211538461538
"15572","2013-04-07","United.States",2121,"2013",2503.76923076923
"15573","2013-04-07","Uruguay",78,"2013",96.25
"15574","2013-04-14","Argentina",106,"2013",125.557692307692
"15575","2013-04-14","Australia",293,"2013",366.75
"15576","2013-04-14","Austria",774,"2013",965.942307692308
"15577","2013-04-14","Belgium",48,"2013",185.038461538462
"15578","2013-04-14","Bolivia",250,"2013",175.557692307692
"15579","2013-04-14","Brazil",218,"2013",166.846153846154
"15580","2013-04-14","Bulgaria",332,"2013",345.288461538462
"15581","2013-04-14","Canada",1458,"2013",2004.44230769231
"15582","2013-04-14","Chile",12,"2013",22.6923076923077
"15583","2013-04-14","France",14,"2013",146.269230769231
"15584","2013-04-14","Germany",632,"2013",787.076923076923
"15585","2013-04-14","Hungary",54,"2013",81.2307692307692
"15586","2013-04-14","Japan",159,"2013",473.596153846154
"15587","2013-04-14","Mexico",992,"2013",1224.32692307692
"15588","2013-04-14","Netherlands",31,"2013",52.3269230769231
"15589","2013-04-14","New.Zealand",25,"2013",43.4615384615385
"15590","2013-04-14","Norway",53,"2013",89.5
"15591","2013-04-14","Paraguay",224,"2013",226.057692307692
"15592","2013-04-14","Peru",153,"2013",130.326923076923
"15593","2013-04-14","Poland",36,"2013",51.9615384615385
"15594","2013-04-14","Romania",669,"2013",651.903846153846
"15595","2013-04-14","Russia",574,"2013",637.192307692308
"15596","2013-04-14","South.Africa",2381,"2013",2705.21153846154
"15597","2013-04-14","Spain",22,"2013",53.25
"15598","2013-04-14","Sweden",5,"2013",10.6923076923077
"15599","2013-04-14","Switzerland",30,"2013",122.673076923077
"15600","2013-04-14","Ukraine",427,"2013",422.211538461538
"15601","2013-04-14","United.States",1747,"2013",2503.76923076923
"15602","2013-04-14","Uruguay",75,"2013",96.25
"15603","2013-04-21","Argentina",105,"2013",125.557692307692
"15604","2013-04-21","Australia",272,"2013",366.75
"15605","2013-04-21","Austria",726,"2013",965.942307692308
"15606","2013-04-21","Belgium",37,"2013",185.038461538462
"15607","2013-04-21","Bolivia",211,"2013",175.557692307692
"15608","2013-04-21","Brazil",225,"2013",166.846153846154
"15609","2013-04-21","Bulgaria",270,"2013",345.288461538462
"15610","2013-04-21","Canada",1379,"2013",2004.44230769231
"15611","2013-04-21","Chile",11,"2013",22.6923076923077
"15612","2013-04-21","France",11,"2013",146.269230769231
"15613","2013-04-21","Germany",577,"2013",787.076923076923
"15614","2013-04-21","Hungary",46,"2013",81.2307692307692
"15615","2013-04-21","Japan",169,"2013",473.596153846154
"15616","2013-04-21","Mexico",988,"2013",1224.32692307692
"15617","2013-04-21","Netherlands",24,"2013",52.3269230769231
"15618","2013-04-21","New.Zealand",23,"2013",43.4615384615385
"15619","2013-04-21","Norway",51,"2013",89.5
"15620","2013-04-21","Paraguay",235,"2013",226.057692307692
"15621","2013-04-21","Peru",149,"2013",130.326923076923
"15622","2013-04-21","Poland",28,"2013",51.9615384615385
"15623","2013-04-21","Romania",627,"2013",651.903846153846
"15624","2013-04-21","Russia",537,"2013",637.192307692308
"15625","2013-04-21","South.Africa",2675,"2013",2705.21153846154
"15626","2013-04-21","Spain",21,"2013",53.25
"15627","2013-04-21","Sweden",4,"2013",10.6923076923077
"15628","2013-04-21","Switzerland",26,"2013",122.673076923077
"15629","2013-04-21","Ukraine",419,"2013",422.211538461538
"15630","2013-04-21","United.States",1681,"2013",2503.76923076923
"15631","2013-04-21","Uruguay",71,"2013",96.25
"15632","2013-04-28","Argentina",95,"2013",125.557692307692
"15633","2013-04-28","Australia",305,"2013",366.75
"15634","2013-04-28","Austria",598,"2013",965.942307692308
"15635","2013-04-28","Belgium",38,"2013",185.038461538462
"15636","2013-04-28","Bolivia",195,"2013",175.557692307692
"15637","2013-04-28","Brazil",219,"2013",166.846153846154
"15638","2013-04-28","Bulgaria",230,"2013",345.288461538462
"15639","2013-04-28","Canada",1265,"2013",2004.44230769231
"15640","2013-04-28","Chile",12,"2013",22.6923076923077
"15641","2013-04-28","France",8,"2013",146.269230769231
"15642","2013-04-28","Germany",556,"2013",787.076923076923
"15643","2013-04-28","Hungary",39,"2013",81.2307692307692
"15644","2013-04-28","Japan",157,"2013",473.596153846154
"15645","2013-04-28","Mexico",991,"2013",1224.32692307692
"15646","2013-04-28","Netherlands",21,"2013",52.3269230769231
"15647","2013-04-28","New.Zealand",23,"2013",43.4615384615385
"15648","2013-04-28","Norway",45,"2013",89.5
"15649","2013-04-28","Paraguay",229,"2013",226.057692307692
"15650","2013-04-28","Peru",151,"2013",130.326923076923
"15651","2013-04-28","Poland",24,"2013",51.9615384615385
"15652","2013-04-28","Romania",595,"2013",651.903846153846
"15653","2013-04-28","Russia",471,"2013",637.192307692308
"15654","2013-04-28","South.Africa",2683,"2013",2705.21153846154
"15655","2013-04-28","Spain",18,"2013",53.25
"15656","2013-04-28","Sweden",3,"2013",10.6923076923077
"15657","2013-04-28","Switzerland",23,"2013",122.673076923077
"15658","2013-04-28","Ukraine",359,"2013",422.211538461538
"15659","2013-04-28","United.States",1534,"2013",2503.76923076923
"15660","2013-04-28","Uruguay",74,"2013",96.25
"15661","2013-05-05","Argentina",109,"2013",125.557692307692
"15662","2013-05-05","Australia",379,"2013",366.75
"15663","2013-05-05","Austria",587,"2013",965.942307692308
"15664","2013-05-05","Belgium",39,"2013",185.038461538462
"15665","2013-05-05","Bolivia",215,"2013",175.557692307692
"15666","2013-05-05","Brazil",218,"2013",166.846153846154
"15667","2013-05-05","Bulgaria",213,"2013",345.288461538462
"15668","2013-05-05","Canada",1133,"2013",2004.44230769231
"15669","2013-05-05","Chile",14,"2013",22.6923076923077
"15670","2013-05-05","France",8,"2013",146.269230769231
"15671","2013-05-05","Germany",492,"2013",787.076923076923
"15672","2013-05-05","Hungary",33,"2013",81.2307692307692
"15673","2013-05-05","Japan",122,"2013",473.596153846154
"15674","2013-05-05","Mexico",966,"2013",1224.32692307692
"15675","2013-05-05","Netherlands",19,"2013",52.3269230769231
"15676","2013-05-05","New.Zealand",22,"2013",43.4615384615385
"15677","2013-05-05","Norway",47,"2013",89.5
"15678","2013-05-05","Paraguay",229,"2013",226.057692307692
"15679","2013-05-05","Peru",142,"2013",130.326923076923
"15680","2013-05-05","Poland",19,"2013",51.9615384615385
"15681","2013-05-05","Romania",569,"2013",651.903846153846
"15682","2013-05-05","Russia",440,"2013",637.192307692308
"15683","2013-05-05","South.Africa",3120,"2013",2705.21153846154
"15684","2013-05-05","Spain",22,"2013",53.25
"15685","2013-05-05","Sweden",3,"2013",10.6923076923077
"15686","2013-05-05","Switzerland",23,"2013",122.673076923077
"15687","2013-05-05","Ukraine",291,"2013",422.211538461538
"15688","2013-05-05","United.States",1438,"2013",2503.76923076923
"15689","2013-05-05","Uruguay",88,"2013",96.25
"15690","2013-05-12","Argentina",128,"2013",125.557692307692
"15691","2013-05-12","Australia",393,"2013",366.75
"15692","2013-05-12","Austria",638,"2013",965.942307692308
"15693","2013-05-12","Belgium",45,"2013",185.038461538462
"15694","2013-05-12","Bolivia",221,"2013",175.557692307692
"15695","2013-05-12","Brazil",214,"2013",166.846153846154
"15696","2013-05-12","Bulgaria",203,"2013",345.288461538462
"15697","2013-05-12","Canada",1046,"2013",2004.44230769231
"15698","2013-05-12","Chile",18,"2013",22.6923076923077
"15699","2013-05-12","France",7,"2013",146.269230769231
"15700","2013-05-12","Germany",518,"2013",787.076923076923
"15701","2013-05-12","Hungary",32,"2013",81.2307692307692
"15702","2013-05-12","Japan",71,"2013",473.596153846154
"15703","2013-05-12","Mexico",919,"2013",1224.32692307692
"15704","2013-05-12","Netherlands",17,"2013",52.3269230769231
"15705","2013-05-12","New.Zealand",32,"2013",43.4615384615385
"15706","2013-05-12","Norway",47,"2013",89.5
"15707","2013-05-12","Paraguay",220,"2013",226.057692307692
"15708","2013-05-12","Peru",148,"2013",130.326923076923
"15709","2013-05-12","Poland",17,"2013",51.9615384615385
"15710","2013-05-12","Romania",546,"2013",651.903846153846
"15711","2013-05-12","Russia",376,"2013",637.192307692308
"15712","2013-05-12","South.Africa",3307,"2013",2705.21153846154
"15713","2013-05-12","Spain",14,"2013",53.25
"15714","2013-05-12","Sweden",2,"2013",10.6923076923077
"15715","2013-05-12","Switzerland",31,"2013",122.673076923077
"15716","2013-05-12","Ukraine",230,"2013",422.211538461538
"15717","2013-05-12","United.States",1286,"2013",2503.76923076923
"15718","2013-05-12","Uruguay",94,"2013",96.25
"15719","2013-05-19","Argentina",156,"2013",125.557692307692
"15720","2013-05-19","Australia",443,"2013",366.75
"15721","2013-05-19","Austria",607,"2013",965.942307692308
"15722","2013-05-19","Belgium",39,"2013",185.038461538462
"15723","2013-05-19","Bolivia",219,"2013",175.557692307692
"15724","2013-05-19","Brazil",215,"2013",166.846153846154
"15725","2013-05-19","Bulgaria",184,"2013",345.288461538462
"15726","2013-05-19","Canada",1002,"2013",2004.44230769231
"15727","2013-05-19","Chile",22,"2013",22.6923076923077
"15728","2013-05-19","France",9,"2013",146.269230769231
"15729","2013-05-19","Germany",477,"2013",787.076923076923
"15730","2013-05-19","Hungary",29,"2013",81.2307692307692
"15731","2013-05-19","Japan",44,"2013",473.596153846154
"15732","2013-05-19","Mexico",858,"2013",1224.32692307692
"15733","2013-05-19","Netherlands",16,"2013",52.3269230769231
"15734","2013-05-19","New.Zealand",32,"2013",43.4615384615385
"15735","2013-05-19","Norway",44,"2013",89.5
"15736","2013-05-19","Paraguay",263,"2013",226.057692307692
"15737","2013-05-19","Peru",140,"2013",130.326923076923
"15738","2013-05-19","Poland",15,"2013",51.9615384615385
"15739","2013-05-19","Romania",525,"2013",651.903846153846
"15740","2013-05-19","Russia",331,"2013",637.192307692308
"15741","2013-05-19","South.Africa",3166,"2013",2705.21153846154
"15742","2013-05-19","Spain",17,"2013",53.25
"15743","2013-05-19","Sweden",2,"2013",10.6923076923077
"15744","2013-05-19","Switzerland",27,"2013",122.673076923077
"15745","2013-05-19","Ukraine",209,"2013",422.211538461538
"15746","2013-05-19","United.States",1165,"2013",2503.76923076923
"15747","2013-05-19","Uruguay",113,"2013",96.25
"15748","2013-05-26","Argentina",180,"2013",125.557692307692
"15749","2013-05-26","Australia",475,"2013",366.75
"15750","2013-05-26","Austria",588,"2013",965.942307692308
"15751","2013-05-26","Belgium",35,"2013",185.038461538462
"15752","2013-05-26","Bolivia",166,"2013",175.557692307692
"15753","2013-05-26","Brazil",203,"2013",166.846153846154
"15754","2013-05-26","Bulgaria",163,"2013",345.288461538462
"15755","2013-05-26","Canada",986,"2013",2004.44230769231
"15756","2013-05-26","Chile",22,"2013",22.6923076923077
"15757","2013-05-26","France",8,"2013",146.269230769231
"15758","2013-05-26","Germany",468,"2013",787.076923076923
"15759","2013-05-26","Hungary",34,"2013",81.2307692307692
"15760","2013-05-26","Japan",25,"2013",473.596153846154
"15761","2013-05-26","Mexico",820,"2013",1224.32692307692
"15762","2013-05-26","Netherlands",19,"2013",52.3269230769231
"15763","2013-05-26","New.Zealand",42,"2013",43.4615384615385
"15764","2013-05-26","Norway",36,"2013",89.5
"15765","2013-05-26","Paraguay",258,"2013",226.057692307692
"15766","2013-05-26","Peru",144,"2013",130.326923076923
"15767","2013-05-26","Poland",14,"2013",51.9615384615385
"15768","2013-05-26","Romania",514,"2013",651.903846153846
"15769","2013-05-26","Russia",323,"2013",637.192307692308
"15770","2013-05-26","South.Africa",3439,"2013",2705.21153846154
"15771","2013-05-26","Spain",16,"2013",53.25
"15772","2013-05-26","Sweden",2,"2013",10.6923076923077
"15773","2013-05-26","Switzerland",27,"2013",122.673076923077
"15774","2013-05-26","Ukraine",222,"2013",422.211538461538
"15775","2013-05-26","United.States",1149,"2013",2503.76923076923
"15776","2013-05-26","Uruguay",138,"2013",96.25
"15777","2013-06-02","Argentina",207,"2013",125.557692307692
"15778","2013-06-02","Australia",506,"2013",366.75
"15779","2013-06-02","Austria",638,"2013",965.942307692308
"15780","2013-06-02","Belgium",26,"2013",185.038461538462
"15781","2013-06-02","Bolivia",207,"2013",175.557692307692
"15782","2013-06-02","Brazil",210,"2013",166.846153846154
"15783","2013-06-02","Bulgaria",150,"2013",345.288461538462
"15784","2013-06-02","Canada",872,"2013",2004.44230769231
"15785","2013-06-02","Chile",32,"2013",22.6923076923077
"15786","2013-06-02","France",7,"2013",146.269230769231
"15787","2013-06-02","Germany",451,"2013",787.076923076923
"15788","2013-06-02","Hungary",40,"2013",81.2307692307692
"15789","2013-06-02","Japan",15,"2013",473.596153846154
"15790","2013-06-02","Mexico",818,"2013",1224.32692307692
"15791","2013-06-02","Netherlands",20,"2013",52.3269230769231
"15792","2013-06-02","New.Zealand",48,"2013",43.4615384615385
"15793","2013-06-02","Norway",26,"2013",89.5
"15794","2013-06-02","Paraguay",283,"2013",226.057692307692
"15795","2013-06-02","Peru",143,"2013",130.326923076923
"15796","2013-06-02","Poland",13,"2013",51.9615384615385
"15797","2013-06-02","Romania",514,"2013",651.903846153846
"15798","2013-06-02","Russia",310,"2013",637.192307692308
"15799","2013-06-02","South.Africa",3563,"2013",2705.21153846154
"15800","2013-06-02","Spain",14,"2013",53.25
"15801","2013-06-02","Sweden",2,"2013",10.6923076923077
"15802","2013-06-02","Switzerland",29,"2013",122.673076923077
"15803","2013-06-02","Ukraine",232,"2013",422.211538461538
"15804","2013-06-02","United.States",1063,"2013",2503.76923076923
"15805","2013-06-02","Uruguay",133,"2013",96.25
"15806","2013-06-09","Argentina",218,"2013",125.557692307692
"15807","2013-06-09","Australia",513,"2013",366.75
"15808","2013-06-09","Austria",636,"2013",965.942307692308
"15809","2013-06-09","Belgium",26,"2013",185.038461538462
"15810","2013-06-09","Bolivia",198,"2013",175.557692307692
"15811","2013-06-09","Brazil",210,"2013",166.846153846154
"15812","2013-06-09","Bulgaria",156,"2013",345.288461538462
"15813","2013-06-09","Canada",835,"2013",2004.44230769231
"15814","2013-06-09","Chile",43,"2013",22.6923076923077
"15815","2013-06-09","France",6,"2013",146.269230769231
"15816","2013-06-09","Germany",413,"2013",787.076923076923
"15817","2013-06-09","Hungary",34,"2013",81.2307692307692
"15818","2013-06-09","Japan",10,"2013",473.596153846154
"15819","2013-06-09","Mexico",803,"2013",1224.32692307692
"15820","2013-06-09","Netherlands",23,"2013",52.3269230769231
"15821","2013-06-09","New.Zealand",52,"2013",43.4615384615385
"15822","2013-06-09","Norway",19,"2013",89.5
"15823","2013-06-09","Paraguay",330,"2013",226.057692307692
"15824","2013-06-09","Peru",140,"2013",130.326923076923
"15825","2013-06-09","Poland",13,"2013",51.9615384615385
"15826","2013-06-09","Romania",529,"2013",651.903846153846
"15827","2013-06-09","Russia",307,"2013",637.192307692308
"15828","2013-06-09","South.Africa",3891,"2013",2705.21153846154
"15829","2013-06-09","Spain",11,"2013",53.25
"15830","2013-06-09","Sweden",2,"2013",10.6923076923077
"15831","2013-06-09","Switzerland",20,"2013",122.673076923077
"15832","2013-06-09","Ukraine",210,"2013",422.211538461538
"15833","2013-06-09","United.States",1024,"2013",2503.76923076923
"15834","2013-06-09","Uruguay",149,"2013",96.25
"15835","2013-06-16","Argentina",221,"2013",125.557692307692
"15836","2013-06-16","Australia",507,"2013",366.75
"15837","2013-06-16","Austria",525,"2013",965.942307692308
"15838","2013-06-16","Belgium",19,"2013",185.038461538462
"15839","2013-06-16","Bolivia",182,"2013",175.557692307692
"15840","2013-06-16","Brazil",212,"2013",166.846153846154
"15841","2013-06-16","Bulgaria",161,"2013",345.288461538462
"15842","2013-06-16","Canada",831,"2013",2004.44230769231
"15843","2013-06-16","Chile",53,"2013",22.6923076923077
"15844","2013-06-16","France",4,"2013",146.269230769231
"15845","2013-06-16","Germany",353,"2013",787.076923076923
"15846","2013-06-16","Hungary",34,"2013",81.2307692307692
"15847","2013-06-16","Japan",7,"2013",473.596153846154
"15848","2013-06-16","Mexico",798,"2013",1224.32692307692
"15849","2013-06-16","Netherlands",19,"2013",52.3269230769231
"15850","2013-06-16","New.Zealand",46,"2013",43.4615384615385
"15851","2013-06-16","Norway",22,"2013",89.5
"15852","2013-06-16","Paraguay",315,"2013",226.057692307692
"15853","2013-06-16","Peru",146,"2013",130.326923076923
"15854","2013-06-16","Poland",12,"2013",51.9615384615385
"15855","2013-06-16","Romania",526,"2013",651.903846153846
"15856","2013-06-16","Russia",282,"2013",637.192307692308
"15857","2013-06-16","South.Africa",4204,"2013",2705.21153846154
"15858","2013-06-16","Spain",9,"2013",53.25
"15859","2013-06-16","Sweden",1,"2013",10.6923076923077
"15860","2013-06-16","Switzerland",21,"2013",122.673076923077
"15861","2013-06-16","Ukraine",220,"2013",422.211538461538
"15862","2013-06-16","United.States",997,"2013",2503.76923076923
"15863","2013-06-16","Uruguay",150,"2013",96.25
"15864","2013-06-23","Argentina",238,"2013",125.557692307692
"15865","2013-06-23","Australia",505,"2013",366.75
"15866","2013-06-23","Austria",549,"2013",965.942307692308
"15867","2013-06-23","Belgium",17,"2013",185.038461538462
"15868","2013-06-23","Bolivia",178,"2013",175.557692307692
"15869","2013-06-23","Brazil",212,"2013",166.846153846154
"15870","2013-06-23","Bulgaria",140,"2013",345.288461538462
"15871","2013-06-23","Canada",821,"2013",2004.44230769231
"15872","2013-06-23","Chile",61,"2013",22.6923076923077
"15873","2013-06-23","France",4,"2013",146.269230769231
"15874","2013-06-23","Germany",375,"2013",787.076923076923
"15875","2013-06-23","Hungary",30,"2013",81.2307692307692
"15876","2013-06-23","Japan",6,"2013",473.596153846154
"15877","2013-06-23","Mexico",825,"2013",1224.32692307692
"15878","2013-06-23","Netherlands",20,"2013",52.3269230769231
"15879","2013-06-23","New.Zealand",63,"2013",43.4615384615385
"15880","2013-06-23","Norway",24,"2013",89.5
"15881","2013-06-23","Paraguay",368,"2013",226.057692307692
"15882","2013-06-23","Peru",152,"2013",130.326923076923
"15883","2013-06-23","Poland",13,"2013",51.9615384615385
"15884","2013-06-23","Romania",509,"2013",651.903846153846
"15885","2013-06-23","Russia",278,"2013",637.192307692308
"15886","2013-06-23","South.Africa",4008,"2013",2705.21153846154
"15887","2013-06-23","Spain",9,"2013",53.25
"15888","2013-06-23","Sweden",1,"2013",10.6923076923077
"15889","2013-06-23","Switzerland",17,"2013",122.673076923077
"15890","2013-06-23","Ukraine",203,"2013",422.211538461538
"15891","2013-06-23","United.States",966,"2013",2503.76923076923
"15892","2013-06-23","Uruguay",159,"2013",96.25
"15893","2013-06-30","Argentina",232,"2013",125.557692307692
"15894","2013-06-30","Australia",492,"2013",366.75
"15895","2013-06-30","Austria",567,"2013",965.942307692308
"15896","2013-06-30","Belgium",15,"2013",185.038461538462
"15897","2013-06-30","Bolivia",173,"2013",175.557692307692
"15898","2013-06-30","Brazil",205,"2013",166.846153846154
"15899","2013-06-30","Bulgaria",130,"2013",345.288461538462
"15900","2013-06-30","Canada",839,"2013",2004.44230769231
"15901","2013-06-30","Chile",101,"2013",22.6923076923077
"15902","2013-06-30","France",3,"2013",146.269230769231
"15903","2013-06-30","Germany",375,"2013",787.076923076923
"15904","2013-06-30","Hungary",26,"2013",81.2307692307692
"15905","2013-06-30","Japan",6,"2013",473.596153846154
"15906","2013-06-30","Mexico",858,"2013",1224.32692307692
"15907","2013-06-30","Netherlands",20,"2013",52.3269230769231
"15908","2013-06-30","New.Zealand",71,"2013",43.4615384615385
"15909","2013-06-30","Norway",23,"2013",89.5
"15910","2013-06-30","Paraguay",381,"2013",226.057692307692
"15911","2013-06-30","Peru",145,"2013",130.326923076923
"15912","2013-06-30","Poland",13,"2013",51.9615384615385
"15913","2013-06-30","Romania",507,"2013",651.903846153846
"15914","2013-06-30","Russia",238,"2013",637.192307692308
"15915","2013-06-30","South.Africa",3470,"2013",2705.21153846154
"15916","2013-06-30","Spain",8,"2013",53.25
"15917","2013-06-30","Sweden",1,"2013",10.6923076923077
"15918","2013-06-30","Switzerland",24,"2013",122.673076923077
"15919","2013-06-30","Ukraine",217,"2013",422.211538461538
"15920","2013-06-30","United.States",925,"2013",2503.76923076923
"15921","2013-06-30","Uruguay",147,"2013",96.25
"15922","2013-07-07","Argentina",216,"2013",125.557692307692
"15923","2013-07-07","Australia",508,"2013",366.75
"15924","2013-07-07","Austria",546,"2013",965.942307692308
"15925","2013-07-07","Belgium",12,"2013",185.038461538462
"15926","2013-07-07","Bolivia",188,"2013",175.557692307692
"15927","2013-07-07","Brazil",200,"2013",166.846153846154
"15928","2013-07-07","Bulgaria",131,"2013",345.288461538462
"15929","2013-07-07","Canada",715,"2013",2004.44230769231
"15930","2013-07-07","Chile",148,"2013",22.6923076923077
"15931","2013-07-07","France",2,"2013",146.269230769231
"15932","2013-07-07","Germany",351,"2013",787.076923076923
"15933","2013-07-07","Hungary",27,"2013",81.2307692307692
"15934","2013-07-07","Japan",5,"2013",473.596153846154
"15935","2013-07-07","Mexico",837,"2013",1224.32692307692
"15936","2013-07-07","Netherlands",18,"2013",52.3269230769231
"15937","2013-07-07","New.Zealand",73,"2013",43.4615384615385
"15938","2013-07-07","Norway",18,"2013",89.5
"15939","2013-07-07","Paraguay",361,"2013",226.057692307692
"15940","2013-07-07","Peru",149,"2013",130.326923076923
"15941","2013-07-07","Poland",12,"2013",51.9615384615385
"15942","2013-07-07","Romania",502,"2013",651.903846153846
"15943","2013-07-07","Russia",215,"2013",637.192307692308
"15944","2013-07-07","South.Africa",3222,"2013",2705.21153846154
"15945","2013-07-07","Spain",8,"2013",53.25
"15946","2013-07-07","Sweden",1,"2013",10.6923076923077
"15947","2013-07-07","Switzerland",21,"2013",122.673076923077
"15948","2013-07-07","Ukraine",229,"2013",422.211538461538
"15949","2013-07-07","United.States",941,"2013",2503.76923076923
"15950","2013-07-07","Uruguay",143,"2013",96.25
"15951","2013-07-14","Argentina",191,"2013",125.557692307692
"15952","2013-07-14","Australia",528,"2013",366.75
"15953","2013-07-14","Austria",490,"2013",965.942307692308
"15954","2013-07-14","Belgium",10,"2013",185.038461538462
"15955","2013-07-14","Bolivia",166,"2013",175.557692307692
"15956","2013-07-14","Brazil",199,"2013",166.846153846154
"15957","2013-07-14","Bulgaria",135,"2013",345.288461538462
"15958","2013-07-14","Canada",710,"2013",2004.44230769231
"15959","2013-07-14","Chile",118,"2013",22.6923076923077
"15960","2013-07-14","France",2,"2013",146.269230769231
"15961","2013-07-14","Germany",313,"2013",787.076923076923
"15962","2013-07-14","Hungary",32,"2013",81.2307692307692
"15963","2013-07-14","Japan",5,"2013",473.596153846154
"15964","2013-07-14","Mexico",838,"2013",1224.32692307692
"15965","2013-07-14","Netherlands",18,"2013",52.3269230769231
"15966","2013-07-14","New.Zealand",76,"2013",43.4615384615385
"15967","2013-07-14","Norway",19,"2013",89.5
"15968","2013-07-14","Paraguay",319,"2013",226.057692307692
"15969","2013-07-14","Peru",146,"2013",130.326923076923
"15970","2013-07-14","Poland",12,"2013",51.9615384615385
"15971","2013-07-14","Romania",506,"2013",651.903846153846
"15972","2013-07-14","Russia",225,"2013",637.192307692308
"15973","2013-07-14","South.Africa",2983,"2013",2705.21153846154
"15974","2013-07-14","Spain",8,"2013",53.25
"15975","2013-07-14","Sweden",1,"2013",10.6923076923077
"15976","2013-07-14","Switzerland",26,"2013",122.673076923077
"15977","2013-07-14","Ukraine",254,"2013",422.211538461538
"15978","2013-07-14","United.States",907,"2013",2503.76923076923
"15979","2013-07-14","Uruguay",130,"2013",96.25
"15980","2013-07-21","Argentina",187,"2013",125.557692307692
"15981","2013-07-21","Australia",575,"2013",366.75
"15982","2013-07-21","Austria",481,"2013",965.942307692308
"15983","2013-07-21","Belgium",8,"2013",185.038461538462
"15984","2013-07-21","Bolivia",157,"2013",175.557692307692
"15985","2013-07-21","Brazil",192,"2013",166.846153846154
"15986","2013-07-21","Bulgaria",140,"2013",345.288461538462
"15987","2013-07-21","Canada",690,"2013",2004.44230769231
"15988","2013-07-21","Chile",66,"2013",22.6923076923077
"15989","2013-07-21","France",1,"2013",146.269230769231
"15990","2013-07-21","Germany",264,"2013",787.076923076923
"15991","2013-07-21","Hungary",29,"2013",81.2307692307692
"15992","2013-07-21","Japan",4,"2013",473.596153846154
"15993","2013-07-21","Mexico",835,"2013",1224.32692307692
"15994","2013-07-21","Netherlands",15,"2013",52.3269230769231
"15995","2013-07-21","New.Zealand",76,"2013",43.4615384615385
"15996","2013-07-21","Norway",21,"2013",89.5
"15997","2013-07-21","Paraguay",334,"2013",226.057692307692
"15998","2013-07-21","Peru",146,"2013",130.326923076923
"15999","2013-07-21","Poland",12,"2013",51.9615384615385
"16000","2013-07-21","Romania",505,"2013",651.903846153846
"16001","2013-07-21","Russia",240,"2013",637.192307692308
"16002","2013-07-21","South.Africa",2933,"2013",2705.21153846154
"16003","2013-07-21","Spain",7,"2013",53.25
"16004","2013-07-21","Sweden",1,"2013",10.6923076923077
"16005","2013-07-21","Switzerland",23,"2013",122.673076923077
