"","date","country","activity","year","dengue_tidy_mean"
"3248","2009-03-15","Singapore",0.129,"2009",0.104673076923077
"3249","2009-03-15","Thailand",0.086,"2009",0.123057692307692
"3250","2009-03-15","Venezuela",0.21,"2009",0.303442307692308
"3251","2009-03-22","Argentina",0.436,"2009",0.321903846153846
"3252","2009-03-22","Bolivia",0.399,"2009",0.199269230769231
"3253","2009-03-22","Brazil",0.439,"2009",0.157903846153846
"3254","2009-03-22","India",0.019,"2009",0.0874807692307692
"3255","2009-03-22","Indonesia",0.226,"2009",0.177461538461538
"3256","2009-03-22","Mexico",0.086,"2009",0.273615384615385
"3257","2009-03-22","Philippines",0.1,"2009",0.136115384615385
"3258","2009-03-22","Singapore",0.13,"2009",0.104673076923077
"3259","2009-03-22","Thailand",0.085,"2009",0.123057692307692
"3260","2009-03-22","Venezuela",0.194,"2009",0.303442307692308
"3261","2009-03-29","Argentina",0.53,"2009",0.321903846153846
"3262","2009-03-29","Bolivia",0.301,"2009",0.199269230769231
"3263","2009-03-29","Brazil",0.403,"2009",0.157903846153846
"3264","2009-03-29","India",0.019,"2009",0.0874807692307692
"3265","2009-03-29","Indonesia",0.224,"2009",0.177461538461538
"3266","2009-03-29","Mexico",0.101,"2009",0.273615384615385
"3267","2009-03-29","Philippines",0.083,"2009",0.136115384615385
"3268","2009-03-29","Singapore",0.138,"2009",0.104673076923077
"3269","2009-03-29","Thailand",0.084,"2009",0.123057692307692
"3270","2009-03-29","Venezuela",0.205,"2009",0.303442307692308
"3271","2009-04-05","Argentina",0.699,"2009",0.321903846153846
"3272","2009-04-05","Bolivia",0.179,"2009",0.199269230769231
"3273","2009-04-05","Brazil",0.31,"2009",0.157903846153846
"3274","2009-04-05","India",0.016,"2009",0.0874807692307692
"3275","2009-04-05","Indonesia",0.223,"2009",0.177461538461538
"3276","2009-04-05","Mexico",0.083,"2009",0.273615384615385
"3277","2009-04-05","Philippines",0.076,"2009",0.136115384615385
"3278","2009-04-05","Singapore",0.129,"2009",0.104673076923077
"3279","2009-04-05","Thailand",0.078,"2009",0.123057692307692
"3280","2009-04-05","Venezuela",0.201,"2009",0.303442307692308
"3281","2009-04-12","Argentina",0.788,"2009",0.321903846153846
"3282","2009-04-12","Bolivia",0.173,"2009",0.199269230769231
"3283","2009-04-12","Brazil",0.344,"2009",0.157903846153846
"3284","2009-04-12","India",0.023,"2009",0.0874807692307692
"3285","2009-04-12","Indonesia",0.235,"2009",0.177461538461538
"3286","2009-04-12","Mexico",0.121,"2009",0.273615384615385
"3287","2009-04-12","Philippines",0.068,"2009",0.136115384615385
"3288","2009-04-12","Singapore",0.133,"2009",0.104673076923077
"3289","2009-04-12","Thailand",0.073,"2009",0.123057692307692
"3290","2009-04-12","Venezuela",0.226,"2009",0.303442307692308
"3291","2009-04-19","Argentina",0.817,"2009",0.321903846153846
"3292","2009-04-19","Bolivia",0.142,"2009",0.199269230769231
"3293","2009-04-19","Brazil",0.255,"2009",0.157903846153846
"3294","2009-04-19","India",0.023,"2009",0.0874807692307692
"3295","2009-04-19","Indonesia",0.211,"2009",0.177461538461538
"3296","2009-04-19","Mexico",0.121,"2009",0.273615384615385
"3297","2009-04-19","Philippines",0.071,"2009",0.136115384615385
"3298","2009-04-19","Singapore",0.141,"2009",0.104673076923077
"3299","2009-04-19","Thailand",0.078,"2009",0.123057692307692
"3300","2009-04-19","Venezuela",0.227,"2009",0.303442307692308
"3301","2009-04-26","Argentina",0.971,"2009",0.321903846153846
"3302","2009-04-26","Bolivia",0.156,"2009",0.199269230769231
"3303","2009-04-26","Brazil",0.235,"2009",0.157903846153846
"3304","2009-04-26","India",0.019,"2009",0.0874807692307692
"3305","2009-04-26","Indonesia",0.217,"2009",0.177461538461538
"3306","2009-04-26","Mexico",0.079,"2009",0.273615384615385
"3307","2009-04-26","Philippines",0.078,"2009",0.136115384615385
"3308","2009-04-26","Singapore",0.123,"2009",0.104673076923077
"3309","2009-04-26","Thailand",0.1,"2009",0.123057692307692
"3310","2009-04-26","Venezuela",0.226,"2009",0.303442307692308
"3311","2009-05-03","Argentina",1,"2009",0.321903846153846
"3312","2009-05-03","Bolivia",0.164,"2009",0.199269230769231
"3313","2009-05-03","Brazil",0.214,"2009",0.157903846153846
"3314","2009-05-03","India",0.024,"2009",0.0874807692307692
"3315","2009-05-03","Indonesia",0.215,"2009",0.177461538461538
"3316","2009-05-03","Mexico",0.07,"2009",0.273615384615385
"3317","2009-05-03","Philippines",0.078,"2009",0.136115384615385
"3318","2009-05-03","Singapore",0.115,"2009",0.104673076923077
"3319","2009-05-03","Thailand",0.099,"2009",0.123057692307692
"3320","2009-05-03","Venezuela",0.194,"2009",0.303442307692308
"3321","2009-05-10","Argentina",0.916,"2009",0.321903846153846
"3322","2009-05-10","Bolivia",0.143,"2009",0.199269230769231
"3323","2009-05-10","Brazil",0.23,"2009",0.157903846153846
"3324","2009-05-10","India",0.021,"2009",0.0874807692307692
"3325","2009-05-10","Indonesia",0.192,"2009",0.177461538461538
"3326","2009-05-10","Mexico",0.103,"2009",0.273615384615385
"3327","2009-05-10","Philippines",0.075,"2009",0.136115384615385
"3328","2009-05-10","Singapore",0.107,"2009",0.104673076923077
"3329","2009-05-10","Thailand",0.125,"2009",0.123057692307692
"3330","2009-05-10","Venezuela",0.207,"2009",0.303442307692308
"3331","2009-05-17","Argentina",0.619,"2009",0.321903846153846
"3332","2009-05-17","Bolivia",0.111,"2009",0.199269230769231
"3333","2009-05-17","Brazil",0.23,"2009",0.157903846153846
"3334","2009-05-17","India",0.019,"2009",0.0874807692307692
"3335","2009-05-17","Indonesia",0.187,"2009",0.177461538461538
"3336","2009-05-17","Mexico",0.151,"2009",0.273615384615385
"3337","2009-05-17","Philippines",0.089,"2009",0.136115384615385
"3338","2009-05-17","Singapore",0.113,"2009",0.104673076923077
"3339","2009-05-17","Thailand",0.202,"2009",0.123057692307692
"3340","2009-05-17","Venezuela",0.212,"2009",0.303442307692308
"3341","2009-05-24","Argentina",0.489,"2009",0.321903846153846
"3342","2009-05-24","Bolivia",0.1,"2009",0.199269230769231
"3343","2009-05-24","Brazil",0.206,"2009",0.157903846153846
"3344","2009-05-24","India",0.023,"2009",0.0874807692307692
"3345","2009-05-24","Indonesia",0.177,"2009",0.177461538461538
"3346","2009-05-24","Mexico",0.144,"2009",0.273615384615385
"3347","2009-05-24","Philippines",0.087,"2009",0.136115384615385
"3348","2009-05-24","Singapore",0.117,"2009",0.104673076923077
"3349","2009-05-24","Thailand",0.227,"2009",0.123057692307692
"3350","2009-05-24","Venezuela",0.184,"2009",0.303442307692308
"3351","2009-05-31","Argentina",0.412,"2009",0.321903846153846
"3352","2009-05-31","Bolivia",0.084,"2009",0.199269230769231
"3353","2009-05-31","Brazil",0.166,"2009",0.157903846153846
"3354","2009-05-31","India",0.031,"2009",0.0874807692307692
"3355","2009-05-31","Indonesia",0.175,"2009",0.177461538461538
"3356","2009-05-31","Mexico",0.117,"2009",0.273615384615385
"3357","2009-05-31","Philippines",0.087,"2009",0.136115384615385
"3358","2009-05-31","Singapore",0.1,"2009",0.104673076923077
"3359","2009-05-31","Thailand",0.235,"2009",0.123057692307692
"3360","2009-05-31","Venezuela",0.181,"2009",0.303442307692308
"3361","2009-06-07","Argentina",0.357,"2009",0.321903846153846
"3362","2009-06-07","Bolivia",0.099,"2009",0.199269230769231
"3363","2009-06-07","Brazil",0.108,"2009",0.157903846153846
"3364","2009-06-07","India",0.041,"2009",0.0874807692307692
"3365","2009-06-07","Indonesia",0.176,"2009",0.177461538461538
"3366","2009-06-07","Mexico",0.11,"2009",0.273615384615385
"3367","2009-06-07","Philippines",0.181,"2009",0.136115384615385
"3368","2009-06-07","Singapore",0.1,"2009",0.104673076923077
"3369","2009-06-07","Thailand",0.231,"2009",0.123057692307692
"3370","2009-06-07","Venezuela",0.199,"2009",0.303442307692308
"3371","2009-06-14","Argentina",0.263,"2009",0.321903846153846
"3372","2009-06-14","Bolivia",0.096,"2009",0.199269230769231
"3373","2009-06-14","Brazil",0.111,"2009",0.157903846153846
"3374","2009-06-14","India",0.041,"2009",0.0874807692307692
"3375","2009-06-14","Indonesia",0.174,"2009",0.177461538461538
"3376","2009-06-14","Mexico",0.098,"2009",0.273615384615385
"3377","2009-06-14","Philippines",0.178,"2009",0.136115384615385
"3378","2009-06-14","Singapore",0.095,"2009",0.104673076923077
"3379","2009-06-14","Thailand",0.248,"2009",0.123057692307692
"3380","2009-06-14","Venezuela",0.205,"2009",0.303442307692308
"3381","2009-06-21","Argentina",0.217,"2009",0.321903846153846
"3382","2009-06-21","Bolivia",0.074,"2009",0.199269230769231
"3383","2009-06-21","Brazil",0.088,"2009",0.157903846153846
"3384","2009-06-21","India",0.051,"2009",0.0874807692307692
"3385","2009-06-21","Indonesia",0.176,"2009",0.177461538461538
"3386","2009-06-21","Mexico",0.102,"2009",0.273615384615385
"3387","2009-06-21","Philippines",0.182,"2009",0.136115384615385
"3388","2009-06-21","Singapore",0.097,"2009",0.104673076923077
"3389","2009-06-21","Thailand",0.224,"2009",0.123057692307692
"3390","2009-06-21","Venezuela",0.195,"2009",0.303442307692308
"3391","2009-06-28","Argentina",0.145,"2009",0.321903846153846
"3392","2009-06-28","Bolivia",0.064,"2009",0.199269230769231
"3393","2009-06-28","Brazil",0.069,"2009",0.157903846153846
"3394","2009-06-28","India",0.053,"2009",0.0874807692307692
"3395","2009-06-28","Indonesia",0.154,"2009",0.177461538461538
"3396","2009-06-28","Mexico",0.097,"2009",0.273615384615385
"3397","2009-06-28","Philippines",0.19,"2009",0.136115384615385
"3398","2009-06-28","Singapore",0.095,"2009",0.104673076923077
"3399","2009-06-28","Thailand",0.181,"2009",0.123057692307692
"3400","2009-06-28","Venezuela",0.18,"2009",0.303442307692308
"3401","2009-07-05","Argentina",0.101,"2009",0.321903846153846
"3402","2009-07-05","Bolivia",0.048,"2009",0.199269230769231
"3403","2009-07-05","Brazil",0.07,"2009",0.157903846153846
"3404","2009-07-05","India",0.061,"2009",0.0874807692307692
"3405","2009-07-05","Indonesia",0.17,"2009",0.177461538461538
"3406","2009-07-05","Mexico",0.102,"2009",0.273615384615385
"3407","2009-07-05","Philippines",0.19,"2009",0.136115384615385
"3408","2009-07-05","Singapore",0.099,"2009",0.104673076923077
"3409","2009-07-05","Thailand",0.141,"2009",0.123057692307692
"3410","2009-07-05","Venezuela",0.177,"2009",0.303442307692308
"3411","2009-07-12","Argentina",0.128,"2009",0.321903846153846
"3412","2009-07-12","Bolivia",0.055,"2009",0.199269230769231
"3413","2009-07-12","Brazil",0.064,"2009",0.157903846153846
"3414","2009-07-12","India",0.068,"2009",0.0874807692307692
"3415","2009-07-12","Indonesia",0.17,"2009",0.177461538461538
"3416","2009-07-12","Mexico",0.112,"2009",0.273615384615385
"3417","2009-07-12","Philippines",0.176,"2009",0.136115384615385
"3418","2009-07-12","Singapore",0.111,"2009",0.104673076923077
"3419","2009-07-12","Thailand",0.189,"2009",0.123057692307692
"3420","2009-07-12","Venezuela",0.187,"2009",0.303442307692308
"3421","2009-07-19","Argentina",0.106,"2009",0.321903846153846
"3422","2009-07-19","Bolivia",0.077,"2009",0.199269230769231
"3423","2009-07-19","Brazil",0.049,"2009",0.157903846153846
"3424","2009-07-19","India",0.064,"2009",0.0874807692307692
"3425","2009-07-19","Indonesia",0.159,"2009",0.177461538461538
"3426","2009-07-19","Mexico",0.117,"2009",0.273615384615385
"3427","2009-07-19","Philippines",0.16,"2009",0.136115384615385
"3428","2009-07-19","Singapore",0.105,"2009",0.104673076923077
"3429","2009-07-19","Thailand",0.17,"2009",0.123057692307692
"3430","2009-07-19","Venezuela",0.183,"2009",0.303442307692308
"3431","2009-07-26","Argentina",0.159,"2009",0.321903846153846
"3432","2009-07-26","Bolivia",0.069,"2009",0.199269230769231
"3433","2009-07-26","Brazil",0.052,"2009",0.157903846153846
"3434","2009-07-26","India",0.064,"2009",0.0874807692307692
"3435","2009-07-26","Indonesia",0.147,"2009",0.177461538461538
"3436","2009-07-26","Mexico",0.121,"2009",0.273615384615385
"3437","2009-07-26","Philippines",0.14,"2009",0.136115384615385
"3438","2009-07-26","Singapore",0.1,"2009",0.104673076923077
"3439","2009-07-26","Thailand",0.145,"2009",0.123057692307692
"3440","2009-07-26","Venezuela",0.192,"2009",0.303442307692308
"3441","2009-08-02","Argentina",0.169,"2009",0.321903846153846
"3442","2009-08-02","Bolivia",0.049,"2009",0.199269230769231
"3443","2009-08-02","Brazil",0.055,"2009",0.157903846153846
"3444","2009-08-02","India",0.084,"2009",0.0874807692307692
"3445","2009-08-02","Indonesia",0.161,"2009",0.177461538461538
"3446","2009-08-02","Mexico",0.18,"2009",0.273615384615385
"3447","2009-08-02","Philippines",0.131,"2009",0.136115384615385
"3448","2009-08-02","Singapore",0.107,"2009",0.104673076923077
"3449","2009-08-02","Thailand",0.147,"2009",0.123057692307692
"3450","2009-08-02","Venezuela",0.191,"2009",0.303442307692308
"3451","2009-08-09","Argentina",0.142,"2009",0.321903846153846
"3452","2009-08-09","Bolivia",0.058,"2009",0.199269230769231
"3453","2009-08-09","Brazil",0.058,"2009",0.157903846153846
"3454","2009-08-09","India",0.096,"2009",0.0874807692307692
"3455","2009-08-09","Indonesia",0.177,"2009",0.177461538461538
"3456","2009-08-09","Mexico",0.198,"2009",0.273615384615385
"3457","2009-08-09","Philippines",0.126,"2009",0.136115384615385
"3458","2009-08-09","Singapore",0.098,"2009",0.104673076923077
"3459","2009-08-09","Thailand",0.144,"2009",0.123057692307692
"3460","2009-08-09","Venezuela",0.195,"2009",0.303442307692308
"3461","2009-08-16","Argentina",0.152,"2009",0.321903846153846
"3462","2009-08-16","Bolivia",0.066,"2009",0.199269230769231
"3463","2009-08-16","Brazil",0.078,"2009",0.157903846153846
"3464","2009-08-16","India",0.106,"2009",0.0874807692307692
"3465","2009-08-16","Indonesia",0.133,"2009",0.177461538461538
"3466","2009-08-16","Mexico",0.218,"2009",0.273615384615385
"3467","2009-08-16","Philippines",0.143,"2009",0.136115384615385
"3468","2009-08-16","Singapore",0.098,"2009",0.104673076923077
"3469","2009-08-16","Thailand",0.165,"2009",0.123057692307692
"3470","2009-08-16","Venezuela",0.201,"2009",0.303442307692308
"3471","2009-08-23","Argentina",0.212,"2009",0.321903846153846
"3472","2009-08-23","Bolivia",0.055,"2009",0.199269230769231
"3473","2009-08-23","Brazil",0.079,"2009",0.157903846153846
"3474","2009-08-23","India",0.114,"2009",0.0874807692307692
"3475","2009-08-23","Indonesia",0.151,"2009",0.177461538461538
"3476","2009-08-23","Mexico",0.271,"2009",0.273615384615385
"3477","2009-08-23","Philippines",0.156,"2009",0.136115384615385
"3478","2009-08-23","Singapore",0.087,"2009",0.104673076923077
"3479","2009-08-23","Thailand",0.168,"2009",0.123057692307692
"3480","2009-08-23","Venezuela",0.23,"2009",0.303442307692308
"3481","2009-08-30","Argentina",0.224,"2009",0.321903846153846
"3482","2009-08-30","Bolivia",0.066,"2009",0.199269230769231
"3483","2009-08-30","Brazil",0.076,"2009",0.157903846153846
"3484","2009-08-30","India",0.098,"2009",0.0874807692307692
"3485","2009-08-30","Indonesia",0.145,"2009",0.177461538461538
"3486","2009-08-30","Mexico",0.452,"2009",0.273615384615385
"3487","2009-08-30","Philippines",0.171,"2009",0.136115384615385
"3488","2009-08-30","Singapore",0.086,"2009",0.104673076923077
"3489","2009-08-30","Thailand",0.139,"2009",0.123057692307692
"3490","2009-08-30","Venezuela",0.239,"2009",0.303442307692308
"3491","2009-09-06","Argentina",0.166,"2009",0.321903846153846
"3492","2009-09-06","Bolivia",0.07,"2009",0.199269230769231
"3493","2009-09-06","Brazil",0.064,"2009",0.157903846153846
"3494","2009-09-06","India",0.112,"2009",0.0874807692307692
"3495","2009-09-06","Indonesia",0.136,"2009",0.177461538461538
"3496","2009-09-06","Mexico",0.652,"2009",0.273615384615385
"3497","2009-09-06","Philippines",0.176,"2009",0.136115384615385
"3498","2009-09-06","Singapore",0.084,"2009",0.104673076923077
"3499","2009-09-06","Thailand",0.137,"2009",0.123057692307692
"3500","2009-09-06","Venezuela",0.252,"2009",0.303442307692308
"3501","2009-09-13","Argentina",0.147,"2009",0.321903846153846
"3502","2009-09-13","Bolivia",0.056,"2009",0.199269230769231
"3503","2009-09-13","Brazil",0.08,"2009",0.157903846153846
"3504","2009-09-13","India",0.125,"2009",0.0874807692307692
"3505","2009-09-13","Indonesia",0.116,"2009",0.177461538461538
"3506","2009-09-13","Mexico",0.769,"2009",0.273615384615385
"3507","2009-09-13","Philippines",0.184,"2009",0.136115384615385
"3508","2009-09-13","Singapore",0.085,"2009",0.104673076923077
"3509","2009-09-13","Thailand",0.125,"2009",0.123057692307692
"3510","2009-09-13","Venezuela",0.252,"2009",0.303442307692308
"3511","2009-09-20","Argentina",0.149,"2009",0.321903846153846
"3512","2009-09-20","Bolivia",0.034,"2009",0.199269230769231
"3513","2009-09-20","Brazil",0.065,"2009",0.157903846153846
"3514","2009-09-20","India",0.14,"2009",0.0874807692307692
"3515","2009-09-20","Indonesia",0.108,"2009",0.177461538461538
"3516","2009-09-20","Mexico",0.943,"2009",0.273615384615385
"3517","2009-09-20","Philippines",0.186,"2009",0.136115384615385
"3518","2009-09-20","Singapore",0.094,"2009",0.104673076923077
"3519","2009-09-20","Thailand",0.104,"2009",0.123057692307692
"3520","2009-09-20","Venezuela",0.28,"2009",0.303442307692308
"3521","2009-09-27","Argentina",0.21,"2009",0.321903846153846
"3522","2009-09-27","Bolivia",0.044,"2009",0.199269230769231
"3523","2009-09-27","Brazil",0.063,"2009",0.157903846153846
"3524","2009-09-27","India",0.173,"2009",0.0874807692307692
"3525","2009-09-27","Indonesia",0.135,"2009",0.177461538461538
"3526","2009-09-27","Mexico",1,"2009",0.273615384615385
"3527","2009-09-27","Philippines",0.161,"2009",0.136115384615385
"3528","2009-09-27","Singapore",0.091,"2009",0.104673076923077
"3529","2009-09-27","Thailand",0.093,"2009",0.123057692307692
"3530","2009-09-27","Venezuela",0.347,"2009",0.303442307692308
"3531","2009-10-04","Argentina",0.287,"2009",0.321903846153846
"3532","2009-10-04","Bolivia",0.048,"2009",0.199269230769231
"3533","2009-10-04","Brazil",0.053,"2009",0.157903846153846
"3534","2009-10-04","India",0.215,"2009",0.0874807692307692
"3535","2009-10-04","Indonesia",0.138,"2009",0.177461538461538
"3536","2009-10-04","Mexico",0.977,"2009",0.273615384615385
"3537","2009-10-04","Philippines",0.167,"2009",0.136115384615385
"3538","2009-10-04","Singapore",0.091,"2009",0.104673076923077
"3539","2009-10-04","Thailand",0.08,"2009",0.123057692307692
"3540","2009-10-04","Venezuela",0.405,"2009",0.303442307692308
"3541","2009-10-11","Argentina",0.347,"2009",0.321903846153846
"3542","2009-10-11","Bolivia",0.049,"2009",0.199269230769231
"3543","2009-10-11","Brazil",0.044,"2009",0.157903846153846
"3544","2009-10-11","India",0.241,"2009",0.0874807692307692
"3545","2009-10-11","Indonesia",0.139,"2009",0.177461538461538
"3546","2009-10-11","Mexico",0.988,"2009",0.273615384615385
"3547","2009-10-11","Philippines",0.159,"2009",0.136115384615385
"3548","2009-10-11","Singapore",0.091,"2009",0.104673076923077
"3549","2009-10-11","Thailand",0.069,"2009",0.123057692307692
"3550","2009-10-11","Venezuela",0.473,"2009",0.303442307692308
"3551","2009-10-18","Argentina",0.463,"2009",0.321903846153846
"3552","2009-10-18","Bolivia",0.057,"2009",0.199269230769231
"3553","2009-10-18","Brazil",0.074,"2009",0.157903846153846
"3554","2009-10-18","India",0.292,"2009",0.0874807692307692
"3555","2009-10-18","Indonesia",0.135,"2009",0.177461538461538
"3556","2009-10-18","Mexico",0.847,"2009",0.273615384615385
"3557","2009-10-18","Philippines",0.147,"2009",0.136115384615385
"3558","2009-10-18","Singapore",0.094,"2009",0.104673076923077
"3559","2009-10-18","Thailand",0.066,"2009",0.123057692307692
"3560","2009-10-18","Venezuela",0.586,"2009",0.303442307692308
"3561","2009-10-25","Argentina",0.46,"2009",0.321903846153846
"3562","2009-10-25","Bolivia",0.043,"2009",0.199269230769231
"3563","2009-10-25","Brazil",0.086,"2009",0.157903846153846
"3564","2009-10-25","India",0.335,"2009",0.0874807692307692
"3565","2009-10-25","Indonesia",0.141,"2009",0.177461538461538
"3566","2009-10-25","Mexico",0.729,"2009",0.273615384615385
"3567","2009-10-25","Philippines",0.194,"2009",0.136115384615385
"3568","2009-10-25","Singapore",0.091,"2009",0.104673076923077
"3569","2009-10-25","Thailand",0.071,"2009",0.123057692307692
"3570","2009-10-25","Venezuela",0.637,"2009",0.303442307692308
"3571","2009-11-01","Argentina",0.366,"2009",0.321903846153846
"3572","2009-11-01","Bolivia",0.037,"2009",0.199269230769231
"3573","2009-11-01","Brazil",0.109,"2009",0.157903846153846
"3574","2009-11-01","India",0.316,"2009",0.0874807692307692
"3575","2009-11-01","Indonesia",0.158,"2009",0.177461538461538
"3576","2009-11-01","Mexico",0.644,"2009",0.273615384615385
"3577","2009-11-01","Philippines",0.15,"2009",0.136115384615385
"3578","2009-11-01","Singapore",0.085,"2009",0.104673076923077
"3579","2009-11-01","Thailand",0.09,"2009",0.123057692307692
"3580","2009-11-01","Venezuela",0.656,"2009",0.303442307692308
"3581","2009-11-08","Argentina",0.371,"2009",0.321903846153846
"3582","2009-11-08","Bolivia",0.044,"2009",0.199269230769231
"3583","2009-11-08","Brazil",0.118,"2009",0.157903846153846
"3584","2009-11-08","India",0.267,"2009",0.0874807692307692
"3585","2009-11-08","Indonesia",0.146,"2009",0.177461538461538
"3586","2009-11-08","Mexico",0.567,"2009",0.273615384615385
"3587","2009-11-08","Philippines",0.146,"2009",0.136115384615385
"3588","2009-11-08","Singapore",0.086,"2009",0.104673076923077
"3589","2009-11-08","Thailand",0.102,"2009",0.123057692307692
"3590","2009-11-08","Venezuela",0.681,"2009",0.303442307692308
"3591","2009-11-15","Argentina",0.427,"2009",0.321903846153846
"3592","2009-11-15","Bolivia",0.035,"2009",0.199269230769231
"3593","2009-11-15","Brazil",0.122,"2009",0.157903846153846
"3594","2009-11-15","India",0.206,"2009",0.0874807692307692
"3595","2009-11-15","Indonesia",0.143,"2009",0.177461538461538
"3596","2009-11-15","Mexico",0.59,"2009",0.273615384615385
"3597","2009-11-15","Philippines",0.154,"2009",0.136115384615385
"3598","2009-11-15","Singapore",0.088,"2009",0.104673076923077
"3599","2009-11-15","Thailand",0.112,"2009",0.123057692307692
"3600","2009-11-15","Venezuela",0.69,"2009",0.303442307692308
"3601","2009-11-22","Argentina",0.373,"2009",0.321903846153846
"3602","2009-11-22","Bolivia",0.043,"2009",0.199269230769231
"3603","2009-11-22","Brazil",0.142,"2009",0.157903846153846
"3604","2009-11-22","India",0.17,"2009",0.0874807692307692
"3605","2009-11-22","Indonesia",0.123,"2009",0.177461538461538
"3606","2009-11-22","Mexico",0.432,"2009",0.273615384615385
"3607","2009-11-22","Philippines",0.177,"2009",0.136115384615385
"3608","2009-11-22","Singapore",0.088,"2009",0.104673076923077
"3609","2009-11-22","Thailand",0.107,"2009",0.123057692307692
"3610","2009-11-22","Venezuela",0.729,"2009",0.303442307692308
"3611","2009-11-29","Argentina",0.349,"2009",0.321903846153846
"3612","2009-11-29","Bolivia",0.038,"2009",0.199269230769231
"3613","2009-11-29","Brazil",0.121,"2009",0.157903846153846
"3614","2009-11-29","India",0.125,"2009",0.0874807692307692
"3615","2009-11-29","Indonesia",0.153,"2009",0.177461538461538
"3616","2009-11-29","Mexico",0.31,"2009",0.273615384615385
"3617","2009-11-29","Philippines",0.17,"2009",0.136115384615385
"3618","2009-11-29","Singapore",0.09,"2009",0.104673076923077
"3619","2009-11-29","Thailand",0.097,"2009",0.123057692307692
"3620","2009-11-29","Venezuela",0.626,"2009",0.303442307692308
"3621","2009-12-06","Argentina",0.275,"2009",0.321903846153846
"3622","2009-12-06","Bolivia",0.037,"2009",0.199269230769231
"3623","2009-12-06","Brazil",0.103,"2009",0.157903846153846
"3624","2009-12-06","India",0.105,"2009",0.0874807692307692
"3625","2009-12-06","Indonesia",0.144,"2009",0.177461538461538
"3626","2009-12-06","Mexico",0.24,"2009",0.273615384615385
"3627","2009-12-06","Philippines",0.164,"2009",0.136115384615385
"3628","2009-12-06","Singapore",0.095,"2009",0.104673076923077
"3629","2009-12-06","Thailand",0.087,"2009",0.123057692307692
"3630","2009-12-06","Venezuela",0.573,"2009",0.303442307692308
"3631","2009-12-13","Argentina",0.412,"2009",0.321903846153846
"3632","2009-12-13","Bolivia",0.027,"2009",0.199269230769231
"3633","2009-12-13","Brazil",0.11,"2009",0.157903846153846
"3634","2009-12-13","India",0.08,"2009",0.0874807692307692
"3635","2009-12-13","Indonesia",0.141,"2009",0.177461538461538
"3636","2009-12-13","Mexico",0.185,"2009",0.273615384615385
"3637","2009-12-13","Philippines",0.15,"2009",0.136115384615385
"3638","2009-12-13","Singapore",0.093,"2009",0.104673076923077
"3639","2009-12-13","Thailand",0.093,"2009",0.123057692307692
"3640","2009-12-13","Venezuela",0.502,"2009",0.303442307692308
"3641","2009-12-20","Argentina",0.388,"2009",0.321903846153846
"3642","2009-12-20","Bolivia",0.018,"2009",0.199269230769231
"3643","2009-12-20","Brazil",0.108,"2009",0.157903846153846
"3644","2009-12-20","India",0.069,"2009",0.0874807692307692
"3645","2009-12-20","Indonesia",0.129,"2009",0.177461538461538
"3646","2009-12-20","Mexico",0.13,"2009",0.273615384615385
"3647","2009-12-20","Philippines",0.135,"2009",0.136115384615385
"3648","2009-12-20","Singapore",0.089,"2009",0.104673076923077
"3649","2009-12-20","Thailand",0.089,"2009",0.123057692307692
"3650","2009-12-20","Venezuela",0.45,"2009",0.303442307692308
"3651","2009-12-27","Argentina",0.4,"2009",0.321903846153846
"3652","2009-12-27","Bolivia",0.013,"2009",0.199269230769231
"3653","2009-12-27","Brazil",0.127,"2009",0.157903846153846
"3654","2009-12-27","India",0.067,"2009",0.0874807692307692
"3655","2009-12-27","Indonesia",0.13,"2009",0.177461538461538
"3656","2009-12-27","Mexico",0.129,"2009",0.273615384615385
"3657","2009-12-27","Philippines",0.177,"2009",0.136115384615385
"3658","2009-12-27","Singapore",0.093,"2009",0.104673076923077
"3659","2009-12-27","Thailand",0.077,"2009",0.123057692307692
"3660","2009-12-27","Venezuela",0.434,"2009",0.303442307692308
"3661","2010-01-03","Argentina",0.482,"2010",0.127326923076923
"3662","2010-01-03","Bolivia",0.011,"2010",0.0256730769230769
"3663","2010-01-03","Brazil",0.161,"2010",0.240846153846154
"3664","2010-01-03","India",0.071,"2010",0.180653846153846
"3665","2010-01-03","Indonesia",0.15,"2010",0.139134615384615
"3666","2010-01-03","Mexico",0.106,"2010",0.150923076923077
"3667","2010-01-03","Philippines",0.175,"2010",0.278173076923077
"3668","2010-01-03","Singapore",0.095,"2010",0.106576923076923
"3669","2010-01-03","Thailand",0.079,"2010",0.199634615384615
"3670","2010-01-03","Venezuela",0.471,"2010",0.535519230769231
"3671","2010-01-10","Argentina",0.386,"2010",0.127326923076923
"3672","2010-01-10","Bolivia",0.014,"2010",0.0256730769230769
"3673","2010-01-10","Brazil",0.185,"2010",0.240846153846154
"3674","2010-01-10","India",0.057,"2010",0.180653846153846
"3675","2010-01-10","Indonesia",0.178,"2010",0.139134615384615
"3676","2010-01-10","Mexico",0.096,"2010",0.150923076923077
"3677","2010-01-10","Philippines",0.17,"2010",0.278173076923077
"3678","2010-01-10","Singapore",0.104,"2010",0.106576923076923
"3679","2010-01-10","Thailand",0.096,"2010",0.199634615384615
"3680","2010-01-10","Venezuela",0.414,"2010",0.535519230769231
"3681","2010-01-17","Argentina",0.361,"2010",0.127326923076923
"3682","2010-01-17","Bolivia",0.019,"2010",0.0256730769230769
